floor,start_x,start_y,start_type,start_name,goal_x,goal_y,goal_type,goal_name,route
Planta2,1575,91,NOFUNCIONAL,AscensorEsquinaDrch,572,805,ISOTONICO,ISOTONICO2,"[(1570, 90), (1570, 95), (1570, 100), (1570, 105), (1570, 110), (1570, 115), (1570, 120), (1566, 124), (1563, 127), (1559, 131), (1556, 134), (1552, 138), (1549, 141), (1545, 145), (1540, 150), (1535, 150), (1530, 150), (1525, 150), (1520, 150), (1515, 150), (1510, 150), (1506, 154), (1503, 157), (1499, 161), (1496, 164), (1492, 168), (1489, 171), (1485, 175), (1480, 180), (1476, 184), (1473, 187), (1469, 191), (1466, 194), (1462, 198), (1459, 201), (1455, 205), (1450, 210), (1446, 214), (1443, 217), (1439, 221), (1436, 224), (1432, 228), (1429, 231), (1425, 235), (1420, 240), (1416, 244), (1413, 247), (1409, 251), (1406, 254), (1402, 258), (1399, 261), (1395, 265), (1390, 270), (1386, 274), (1383, 277), (1379, 281), (1376, 284), (1372, 288), (1369, 291), (1365, 295), (1360, 300), (1360, 305), (1360, 310), (1355, 310), (1350, 310), (1345, 310), (1340, 310), (1335, 310), (1330, 310), (1325, 310), (1320, 310), (1315, 310), (1310, 310), (1305, 310), (1300, 310), (1295, 310), (1290, 310), (1285, 310), (1280, 310), (1275, 310), (1270, 310), (1265, 310), (1260, 310), (1255, 310), (1250, 310), (1245, 310), (1240, 310), (1236, 314), (1233, 317), (1229, 321), (1226, 324), (1222, 328), (1219, 331), (1215, 335), (1210, 340), (1206, 344), (1203, 347), (1199, 351), (1196, 354), (1192, 358), (1189, 361), (1185, 365), (1180, 370), (1176, 374), (1173, 377), (1169, 381), (1166, 384), (1162, 388), (1159, 391), (1155, 395), (1150, 400), (1146, 404), (1143, 407), (1139, 411), (1136, 414), (1132, 418), (1129, 421), (1125, 425), (1120, 430), (1116, 434), (1110, 440), (1110, 445), (1110, 450), (1110, 455), (1110, 460), (1110, 465), (1110, 470), (1110, 475), (1110, 480), (1110, 485), (1110, 490), (1110, 495), (1110, 500), (1110, 505), (1110, 510), (1110, 515), (1110, 520), (1110, 525), (1110, 530), (1110, 535), (1110, 540), (1110, 545), (1110, 550), (1110, 555), (1110, 560), (1110, 565), (1110, 570), (1110, 575), (1110, 580), (1110, 585), (1110, 590), (1110, 595), (1110, 600), (1110, 605), (1110, 610), (1110, 615), (1110, 620), (1106, 624), (1103, 627), (1099, 631), (1096, 634), (1092, 638), (1089, 641), (1085, 645), (1080, 650), (1075, 650), (1070, 650), (1065, 650), (1060, 650), (1055, 650), (1050, 650), (1045, 650), (1040, 650), (1035, 650), (1030, 650), (1025, 650), (1020, 650), (1015, 650), (1010, 650), (1005, 650), (1000, 650), (995, 650), (990, 650), (985, 650), (980, 650), (975, 650), (970, 650), (965, 650), (960, 650), (955, 650), (950, 650), (945, 650), (940, 650), (935, 650), (930, 650), (925, 650), (920, 650), (915, 650), (910, 650), (905, 650), (900, 650), (895, 650), (890, 650), (885, 650), (880, 650), (875, 650), (870, 650), (866, 654), (863, 657), (859, 661), (856, 664), (852, 668), (849, 671), (845, 675), (840, 680), (835, 680), (830, 680), (825, 680), (820, 680), (815, 680), (810, 680), (806, 684), (803, 687), (799, 691), (796, 694), (792, 698), (789, 701), (785, 705), (780, 710), (775, 710), (770, 710), (765, 710), (760, 710), (755, 710), (750, 710), (746, 714), (743, 717), (739, 721), (736, 724), (732, 728), (729, 731), (725, 735), (720, 740), (715, 740), (710, 740), (705, 740), (700, 740), (695, 740), (690, 740), (686, 744), (683, 747), (679, 751), (676, 754), (672, 758), (669, 761), (665, 765), (660, 770), (655, 770), (650, 770), (645, 770), (640, 770), (635, 770), (630, 770), (625, 770), (620, 770), (615, 770), (610, 770), (605, 770), (600, 770), (596, 774), (593, 777), (589, 781), (586, 784), (582, 788), (579, 791), (575, 795), (570, 800)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,609,174,CIRCUIT,CIRCUIT,"[(1060, 420), (1065, 420), (1070, 420), (1065, 420), (1060, 420), (1055, 420), (1050, 420), (1045, 420), (1040, 420), (1036, 424), (1033, 427), (1029, 431), (1026, 434), (1020, 440), (1015, 440), (1010, 440), (1005, 440), (1000, 440), (995, 440), (990, 440), (985, 440), (980, 440), (975, 440), (970, 440), (965, 440), (960, 440), (955, 440), (950, 440), (945, 440), (940, 440), (935, 440), (930, 440), (925, 440), (920, 440), (915, 440), (910, 440), (905, 440), (900, 440), (895, 440), (890, 440), (885, 440), (880, 440), (875, 440), (870, 440), (865, 440), (860, 440), (855, 440), (850, 440), (845, 440), (840, 440), (835, 440), (830, 440), (825, 440), (820, 440), (815, 440), (810, 440), (805, 440), (800, 440), (795, 440), (790, 440), (785, 440), (780, 440), (776, 444), (773, 447), (769, 451), (766, 454), (762, 458), (759, 461), (755, 465), (750, 470), (746, 474), (743, 477), (739, 481), (736, 484), (732, 488), (729, 491), (725, 495), (720, 500), (716, 496), (713, 493), (709, 489), (706, 486), (702, 482), (699, 479), (695, 475), (690, 470), (690, 465), (690, 460), (690, 455), (690, 450), (690, 445), (690, 440), (690, 435), (690, 430), (690, 425), (690, 420), (690, 415), (690, 410), (690, 405), (690, 400), (690, 395), (690, 390), (690, 385), (690, 380), (690, 375), (690, 370), (690, 365), (690, 360), (690, 355), (690, 350), (686, 346), (683, 343), (679, 339), (676, 336), (672, 332), (669, 329), (665, 325), (660, 320), (660, 315), (660, 310), (660, 305), (660, 300), (660, 295), (660, 290), (656, 286), (653, 283), (649, 279), (646, 276), (642, 272), (639, 269), (635, 265), (630, 260), (630, 255), (630, 250), (630, 245), (630, 240), (630, 235), (630, 230), (626, 226), (623, 223), (619, 219), (616, 216), (612, 212), (609, 209), (605, 205), (600, 200), (600, 195), (600, 190), (600, 185), (600, 180), (600, 175), (600, 170)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,830,156,CORE,CORE,"[(1060, 420), (1055, 420), (1050, 420), (1045, 420), (1040, 420), (1035, 420), (1030, 420), (1025, 420), (1020, 420), (1015, 420), (1010, 420), (1005, 420), (1000, 420), (995, 420), (990, 420), (985, 420), (980, 420), (975, 420), (970, 420), (965, 420), (960, 420), (955, 420), (950, 420), (945, 420), (940, 420), (935, 420), (930, 420), (925, 420), (920, 420), (915, 420), (910, 420), (905, 420), (900, 420), (895, 420), (890, 420), (885, 420), (880, 420), (875, 420), (870, 420), (865, 420), (860, 420), (855, 420), (850, 420), (845, 420), (840, 420), (835, 420), (830, 420), (825, 420), (820, 420), (816, 424), (813, 427), (809, 431), (806, 434), (802, 438), (799, 441), (795, 445), (790, 450), (786, 454), (783, 457), (779, 461), (776, 464), (772, 468), (769, 471), (765, 475), (760, 480), (755, 480), (750, 480), (745, 480), (740, 480), (736, 484), (733, 487), (729, 491), (726, 494), (722, 498), (719, 501), (715, 505), (710, 510), (706, 506), (703, 503), (699, 499), (696, 496), (692, 492), (689, 489), (685, 485), (680, 480), (680, 475), (680, 470), (680, 465), (680, 460), (680, 455), (680, 450), (680, 445), (680, 440), (680, 435), (680, 430), (680, 425), (680, 420), (680, 415), (680, 410), (680, 405), (680, 400), (680, 395), (680, 390), (680, 385), (680, 380), (680, 375), (680, 370), (680, 365), (680, 360), (684, 356), (687, 353), (691, 349), (694, 346), (698, 342), (701, 339), (705, 335), (710, 330), (714, 326), (717, 323), (721, 319), (724, 316), (728, 312), (731, 309), (735, 305), (740, 300), (744, 296), (747, 293), (751, 289), (754, 286), (758, 282), (761, 279), (765, 275), (770, 270), (774, 266), (777, 263), (781, 259), (784, 256), (788, 252), (791, 249), (795, 245), (800, 240), (800, 235), (800, 230), (800, 225), (800, 220), (800, 215), (800, 210), (800, 205), (800, 200), (800, 195), (800, 190), (800, 185), (800, 180), (804, 176), (807, 173), (811, 169), (814, 166), (818, 162), (821, 159), (825, 155), (830, 150)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,1025,157,FUNCIONAL,FUNCIONAL,"[(1060, 420), (1056, 424), (1053, 427), (1049, 431), (1046, 434), (1040, 440), (1035, 440), (1030, 440), (1025, 440), (1020, 440), (1015, 440), (1010, 440), (1005, 440), (1000, 440), (995, 440), (990, 440), (985, 440), (980, 440), (975, 440), (970, 440), (965, 440), (960, 440), (955, 440), (950, 440), (945, 440), (940, 440), (935, 440), (930, 440), (925, 440), (920, 440), (915, 440), (910, 440), (905, 440), (900, 440), (895, 440), (890, 440), (885, 440), (880, 440), (875, 440), (870, 440), (865, 440), (860, 440), (855, 440), (850, 440), (845, 440), (840, 440), (835, 440), (830, 440), (825, 440), (820, 440), (815, 440), (810, 440), (805, 440), (800, 440), (796, 444), (793, 447), (789, 451), (786, 454), (782, 458), (779, 461), (775, 465), (770, 470), (766, 474), (763, 477), (759, 481), (756, 484), (752, 488), (749, 491), (745, 495), (740, 500), (736, 496), (730, 490), (725, 490), (720, 490), (715, 490), (710, 490), (705, 490), (700, 490), (700, 485), (700, 480), (700, 475), (700, 470), (700, 465), (700, 460), (700, 455), (700, 450), (700, 445), (700, 440), (700, 435), (700, 430), (700, 425), (700, 420), (700, 415), (700, 410), (700, 405), (700, 400), (700, 395), (700, 390), (700, 385), (700, 380), (700, 375), (700, 370), (700, 365), (700, 360), (700, 355), (700, 350), (700, 345), (700, 340), (704, 336), (707, 333), (711, 329), (714, 326), (718, 322), (721, 319), (725, 315), (730, 310), (734, 314), (737, 317), (741, 321), (744, 324), (750, 330), (754, 326), (757, 323), (761, 319), (764, 316), (768, 312), (771, 309), (775, 305), (780, 300), (784, 296), (787, 293), (791, 289), (794, 286), (798, 282), (801, 279), (805, 275), (810, 270), (814, 266), (817, 263), (821, 259), (824, 256), (828, 252), (831, 249), (835, 245), (840, 240), (844, 236), (847, 233), (851, 229), (854, 226), (858, 222), (861, 219), (865, 215), (870, 210), (875, 210), (880, 210), (885, 210), (890, 210), (895, 210), (900, 210), (904, 206), (907, 203), (911, 199), (914, 196), (918, 192), (921, 189), (925, 185), (930, 180), (935, 180), (940, 180), (945, 180), (950, 180), (955, 180), (960, 180), (964, 176), (967, 173), (971, 169), (974, 166), (978, 162), (981, 159), (985, 155), (990, 150), (995, 150), (1000, 150), (1005, 150), (1010, 150), (1015, 150), (1020, 150)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,1406,185,PESO LIBRE,PESO_LIBRE1,"[(1060, 420), (1056, 424), (1053, 427), (1049, 431), (1046, 434), (1040, 440), (1035, 440), (1030, 440), (1025, 440), (1020, 440), (1015, 440), (1010, 440), (1005, 440), (1000, 440), (995, 440), (990, 440), (985, 440), (980, 440), (975, 440), (970, 440), (965, 440), (960, 440), (955, 440), (950, 440), (945, 440), (940, 440), (935, 440), (930, 440), (925, 440), (920, 440), (915, 440), (910, 440), (905, 440), (900, 440), (895, 440), (890, 440), (885, 440), (880, 440), (875, 440), (870, 440), (865, 440), (860, 440), (855, 440), (850, 440), (845, 440), (840, 440), (835, 440), (830, 440), (825, 440), (820, 440), (815, 440), (810, 440), (805, 440), (800, 440), (796, 444), (793, 447), (789, 451), (786, 454), (782, 458), (779, 461), (775, 465), (770, 470), (766, 474), (763, 477), (759, 481), (756, 484), (752, 488), (749, 491), (745, 495), (740, 500), (735, 500), (730, 500), (725, 500), (720, 500), (715, 500), (710, 500), (710, 495), (710, 490), (706, 486), (703, 483), (699, 479), (696, 476), (692, 472), (689, 469), (685, 465), (680, 460), (684, 456), (687, 453), (691, 449), (694, 446), (700, 440), (700, 435), (700, 430), (700, 425), (700, 420), (700, 415), (700, 410), (700, 405), (700, 400), (700, 395), (700, 390), (700, 385), (700, 380), (700, 375), (700, 370), (700, 365), (700, 360), (700, 355), (700, 350), (704, 346), (707, 343), (711, 339), (714, 336), (718, 332), (721, 329), (725, 325), (730, 320), (735, 320), (740, 320), (745, 320), (750, 320), (755, 320), (760, 320), (765, 320), (770, 320), (775, 320), (780, 320), (785, 320), (790, 320), (795, 320), (800, 320), (805, 320), (810, 320), (815, 320), (820, 320), (825, 320), (830, 320), (835, 320), (840, 320), (845, 320), (850, 320), (855, 320), (860, 320), (865, 320), (870, 320), (875, 320), (880, 320), (885, 320), (890, 320), (895, 320), (900, 320), (905, 320), (910, 320), (915, 320), (920, 320), (925, 320), (930, 320), (935, 320), (940, 320), (945, 320), (950, 320), (955, 320), (960, 320), (965, 320), (970, 320), (975, 320), (980, 320), (985, 320), (990, 320), (995, 320), (1000, 320), (1005, 320), (1010, 320), (1015, 320), (1020, 320), (1025, 320), (1030, 320), (1035, 320), (1040, 320), (1045, 320), (1050, 320), (1055, 320), (1060, 320), (1064, 324), (1070, 330), (1075, 330), (1080, 330), (1085, 330), (1090, 330), (1095, 330), (1100, 330), (1104, 326), (1107, 323), (1111, 319), (1114, 316), (1118, 312), (1121, 309), (1125, 305), (1130, 300), (1135, 300), (1140, 300), (1145, 300), (1150, 300), (1155, 300), (1160, 300), (1164, 296), (1167, 293), (1171, 289), (1174, 286), (1178, 282), (1181, 279), (1185, 275), (1190, 270), (1195, 270), (1200, 270), (1205, 270), (1210, 270), (1215, 270), (1220, 270), (1224, 266), (1227, 263), (1231, 259), (1234, 256), (1238, 252), (1241, 249), (1245, 245), (1250, 240), (1255, 240), (1260, 240), (1265, 240), (1270, 240), (1275, 240), (1280, 240), (1284, 236), (1287, 233), (1291, 229), (1294, 226), (1298, 222), (1301, 219), (1305, 215), (1310, 210), (1315, 210), (1320, 210), (1325, 210), (1330, 210), (1335, 210), (1340, 210), (1344, 206), (1347, 203), (1351, 199), (1354, 196), (1358, 192), (1361, 189), (1365, 185), (1370, 180), (1375, 180), (1380, 180), (1385, 180), (1390, 180), (1395, 180), (1400, 180)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,1511,647,PESO LIBRE,PESO_LIBRE2,"[(1060, 420), (1055, 420), (1050, 420), (1045, 420), (1040, 420), (1035, 420), (1030, 420), (1025, 420), (1020, 420), (1015, 420), (1010, 420), (1005, 420), (1000, 420), (995, 420), (990, 420), (985, 420), (980, 420), (975, 420), (970, 420), (965, 420), (960, 420), (955, 420), (950, 420), (945, 420), (940, 420), (935, 420), (930, 420), (925, 420), (920, 420), (915, 420), (910, 420), (905, 420), (900, 420), (895, 420), (890, 420), (885, 420), (880, 420), (876, 424), (873, 427), (869, 431), (866, 434), (862, 438), (859, 441), (855, 445), (850, 450), (846, 454), (843, 457), (839, 461), (836, 464), (832, 468), (829, 471), (825, 475), (820, 480), (816, 484), (813, 487), (809, 491), (806, 494), (802, 498), (799, 501), (795, 505), (790, 510), (786, 514), (783, 517), (779, 521), (776, 524), (772, 528), (769, 531), (765, 535), (760, 540), (756, 544), (753, 547), (749, 551), (746, 554), (742, 558), (739, 561), (735, 565), (730, 570), (730, 575), (730, 580), (725, 580), (720, 580), (715, 580), (710, 580), (705, 580), (700, 580), (700, 585), (700, 590), (700, 595), (700, 600), (700, 605), (700, 610), (700, 615), (700, 620), (700, 625), (700, 630), (700, 635), (700, 640), (705, 640), (710, 640), (715, 640), (720, 640), (725, 640), (730, 640), (735, 640), (740, 640), (745, 640), (750, 640), (755, 640), (760, 640), (765, 640), (770, 640), (775, 640), (780, 640), (785, 640), (790, 640), (795, 640), (800, 640), (805, 640), (810, 640), (815, 640), (820, 640), (824, 644), (827, 647), (831, 651), (834, 654), (838, 658), (841, 661), (845, 665), (850, 670), (855, 670), (860, 670), (865, 670), (870, 670), (875, 670), (880, 670), (885, 670), (890, 670), (895, 670), (900, 670), (905, 670), (910, 670), (915, 670), (920, 670), (925, 670), (930, 670), (935, 670), (940, 670), (945, 670), (950, 670), (955, 670), (960, 670), (965, 670), (970, 670), (975, 670), (980, 670), (985, 670), (990, 670), (995, 670), (1000, 670), (1005, 670), (1010, 670), (1015, 670), (1020, 670), (1025, 670), (1030, 670), (1035, 670), (1040, 670), (1045, 670), (1050, 670), (1055, 670), (1060, 670), (1065, 670), (1070, 670), (1075, 670), (1080, 670), (1085, 670), (1090, 670), (1095, 670), (1100, 670), (1105, 670), (1110, 670), (1115, 670), (1120, 670), (1125, 670), (1130, 670), (1135, 670), (1140, 670), (1145, 670), (1150, 670), (1155, 670), (1160, 670), (1165, 670), (1170, 670), (1175, 670), (1180, 670), (1185, 670), (1190, 670), (1195, 670), (1200, 670), (1205, 670), (1210, 670), (1215, 670), (1220, 670), (1225, 670), (1230, 670), (1235, 670), (1240, 670), (1245, 670), (1250, 670), (1255, 670), (1260, 670), (1265, 670), (1270, 670), (1275, 670), (1280, 670), (1285, 670), (1290, 670), (1295, 670), (1300, 670), (1305, 670), (1310, 670), (1315, 670), (1320, 670), (1325, 670), (1330, 670), (1335, 670), (1340, 670), (1345, 670), (1350, 670), (1355, 670), (1360, 670), (1365, 670), (1370, 670), (1375, 670), (1380, 670), (1385, 670), (1390, 670), (1395, 670), (1400, 670), (1405, 670), (1410, 670), (1415, 670), (1420, 670), (1425, 670), (1430, 670), (1435, 670), (1440, 670), (1445, 670), (1450, 670), (1454, 666), (1457, 663), (1461, 659), (1464, 656), (1468, 652), (1471, 649), (1475, 645), (1480, 640), (1485, 640), (1490, 640), (1495, 640), (1500, 640), (1505, 640), (1510, 640)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,1208,884,PESO LIBRE,PESO_LIBRE5,"[(1060, 420), (1055, 420), (1050, 420), (1045, 420), (1040, 420), (1035, 420), (1030, 420), (1026, 424), (1023, 427), (1019, 431), (1016, 434), (1012, 438), (1009, 441), (1005, 445), (1000, 450), (995, 450), (990, 450), (985, 450), (980, 450), (975, 450), (970, 450), (966, 454), (963, 457), (959, 461), (956, 464), (952, 468), (949, 471), (945, 475), (940, 480), (936, 484), (933, 487), (929, 491), (926, 494), (922, 498), (919, 501), (915, 505), (910, 510), (906, 514), (903, 517), (899, 521), (896, 524), (892, 528), (889, 531), (885, 535), (880, 540), (876, 544), (873, 547), (869, 551), (866, 554), (862, 558), (859, 561), (855, 565), (850, 570), (845, 570), (840, 570), (835, 570), (830, 570), (825, 570), (820, 570), (815, 570), (810, 570), (805, 570), (800, 570), (795, 570), (790, 570), (785, 570), (780, 570), (775, 570), (770, 570), (765, 570), (760, 570), (755, 570), (750, 570), (745, 570), (740, 570), (735, 570), (730, 570), (726, 574), (720, 580), (715, 580), (710, 580), (705, 580), (700, 580), (695, 580), (690, 580), (690, 585), (690, 590), (690, 595), (690, 600), (690, 605), (690, 610), (694, 614), (697, 617), (701, 621), (704, 624), (708, 628), (711, 631), (715, 635), (720, 640), (724, 644), (727, 647), (731, 651), (734, 654), (738, 658), (741, 661), (745, 665), (750, 670), (754, 674), (757, 677), (761, 681), (764, 684), (768, 688), (771, 691), (775, 695), (780, 700), (784, 704), (787, 707), (791, 711), (794, 714), (798, 718), (801, 721), (805, 725), (810, 730), (815, 730), (820, 730), (825, 730), (830, 730), (835, 730), (840, 730), (845, 730), (850, 730), (855, 730), (860, 730), (865, 730), (870, 730), (875, 730), (880, 730), (885, 730), (890, 730), (895, 730), (900, 730), (904, 734), (907, 737), (911, 741), (914, 744), (918, 748), (921, 751), (925, 755), (930, 760), (935, 760), (940, 760), (945, 760), (950, 760), (955, 760), (960, 760), (964, 764), (967, 767), (971, 771), (974, 774), (978, 778), (981, 781), (985, 785), (990, 790), (995, 790), (1000, 790), (1005, 790), (1010, 790), (1015, 790), (1020, 790), (1024, 794), (1027, 797), (1031, 801), (1034, 804), (1038, 808), (1041, 811), (1045, 815), (1050, 820), (1055, 820), (1060, 820), (1065, 820), (1070, 820), (1075, 820), (1080, 820), (1084, 824), (1087, 827), (1091, 831), (1094, 834), (1098, 838), (1101, 841), (1105, 845), (1110, 850), (1115, 850), (1120, 850), (1125, 850), (1130, 850), (1135, 850), (1140, 850), (1145, 850), (1150, 850), (1155, 850), (1160, 850), (1165, 850), (1170, 850), (1174, 854), (1177, 857), (1181, 861), (1184, 864), (1188, 868), (1191, 871), (1195, 875), (1200, 880)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,300,179,CARDIO,CARDIO1,"[(1060, 420), (1056, 424), (1053, 427), (1049, 431), (1046, 434), (1040, 440), (1035, 440), (1030, 440), (1025, 440), (1020, 440), (1015, 440), (1010, 440), (1005, 440), (1000, 440), (995, 440), (990, 440), (985, 440), (980, 440), (975, 440), (970, 440), (965, 440), (960, 440), (955, 440), (950, 440), (945, 440), (940, 440), (935, 440), (930, 440), (925, 440), (920, 440), (915, 440), (910, 440), (905, 440), (900, 440), (895, 440), (890, 440), (885, 440), (880, 440), (875, 440), (870, 440), (865, 440), (860, 440), (855, 440), (850, 440), (845, 440), (840, 440), (835, 440), (830, 440), (825, 440), (820, 440), (815, 440), (810, 440), (805, 440), (800, 440), (796, 444), (793, 447), (789, 451), (786, 454), (782, 458), (779, 461), (775, 465), (770, 470), (766, 474), (763, 477), (759, 481), (756, 484), (752, 488), (749, 491), (745, 495), (740, 500), (735, 500), (730, 500), (725, 500), (720, 500), (715, 500), (710, 500), (710, 495), (710, 490), (706, 486), (703, 483), (699, 479), (696, 476), (692, 472), (689, 469), (685, 465), (680, 460), (676, 456), (673, 453), (669, 449), (666, 446), (662, 442), (659, 439), (655, 435), (650, 430), (646, 426), (643, 423), (639, 419), (636, 416), (632, 412), (629, 409), (625, 405), (620, 400), (616, 396), (613, 393), (609, 389), (606, 386), (602, 382), (599, 379), (595, 375), (590, 370), (586, 366), (583, 363), (579, 359), (576, 356), (570, 350), (570, 345), (570, 340), (570, 335), (570, 330), (570, 325), (570, 320), (566, 316), (563, 313), (559, 309), (556, 306), (552, 302), (549, 299), (545, 295), (540, 290), (536, 286), (533, 283), (529, 279), (526, 276), (522, 272), (519, 269), (515, 265), (510, 260), (505, 260), (500, 260), (495, 260), (490, 260), (485, 260), (480, 260), (476, 256), (473, 253), (469, 249), (466, 246), (462, 242), (459, 239), (455, 235), (450, 230), (445, 230), (440, 230), (435, 230), (430, 230), (425, 230), (420, 230), (416, 226), (413, 223), (409, 219), (406, 216), (402, 212), (399, 209), (395, 205), (390, 200), (385, 200), (380, 200), (375, 200), (370, 200), (365, 200), (360, 200), (356, 196), (353, 193), (349, 189), (346, 186), (342, 182), (339, 179), (335, 175), (330, 170), (325, 170), (320, 170), (315, 170), (310, 170), (305, 170), (300, 170)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,910,324,CARDIO,CARDIO2,"[(1060, 420), (1056, 424), (1053, 427), (1049, 431), (1046, 434), (1040, 440), (1035, 440), (1030, 440), (1025, 440), (1020, 440), (1015, 440), (1010, 440), (1005, 440), (1000, 440), (995, 440), (990, 440), (985, 440), (980, 440), (975, 440), (970, 440), (965, 440), (960, 440), (955, 440), (950, 440), (945, 440), (940, 440), (935, 440), (930, 440), (925, 440), (920, 440), (915, 440), (910, 440), (905, 440), (900, 440), (895, 440), (890, 440), (885, 440), (880, 440), (875, 440), (870, 440), (865, 440), (860, 440), (855, 440), (850, 440), (845, 440), (840, 440), (835, 440), (830, 440), (825, 440), (820, 440), (815, 440), (810, 440), (805, 440), (800, 440), (796, 444), (793, 447), (789, 451), (786, 454), (782, 458), (779, 461), (775, 465), (770, 470), (766, 474), (763, 477), (759, 481), (756, 484), (752, 488), (749, 491), (745, 495), (740, 500), (735, 500), (730, 500), (725, 500), (720, 500), (715, 500), (710, 500), (710, 495), (710, 490), (706, 486), (703, 483), (699, 479), (696, 476), (692, 472), (689, 469), (685, 465), (680, 460), (684, 456), (687, 453), (691, 449), (694, 446), (700, 440), (700, 435), (700, 430), (700, 425), (700, 420), (700, 415), (700, 410), (700, 405), (700, 400), (700, 395), (700, 390), (700, 385), (700, 380), (700, 375), (700, 370), (700, 365), (700, 360), (700, 355), (700, 350), (704, 346), (707, 343), (711, 339), (714, 336), (718, 332), (721, 329), (725, 325), (730, 320), (735, 320), (740, 320), (745, 320), (750, 320), (755, 320), (760, 320), (765, 320), (770, 320), (775, 320), (780, 320), (785, 320), (790, 320), (795, 320), (800, 320), (805, 320), (810, 320), (815, 320), (820, 320), (825, 320), (830, 320), (835, 320), (840, 320), (845, 320), (850, 320), (855, 320), (860, 320), (865, 320), (870, 320), (875, 320), (880, 320), (885, 320), (890, 320), (895, 320), (900, 320), (905, 320), (910, 320)]"
Planta2,1065,421,NOFUNCIONAL,AscensorInterior,1225,491,CARDIO,CARDIO3,"[(1060, 420), (1060, 425), (1060, 430), (1060, 435), (1060, 440), (1055, 440), (1050, 440), (1045, 440), (1040, 440), (1035, 440), (1030, 440), (1025, 440), (1020, 440), (1015, 440), (1010, 440), (1005, 440), (1000, 440), (995, 440), (990, 440), (985, 440), (980, 440), (975, 440), (970, 440), (965, 440), (960, 440), (955, 440), (950, 440), (945, 440), (940, 440), (935, 440), (930, 440), (925, 440), (920, 440), (915, 440), (910, 440), (905, 440), (900, 440), (895, 440), (890, 440), (885, 440), (880, 440), (875, 440), (870, 440), (865, 440), (860, 440), (855, 440), (850, 440), (846, 444), (843, 447), (839, 451), (836, 454), (832, 458), (829, 461), (825, 465), (820, 470), (816, 474), (813, 477), (809, 481), (806, 484), (802, 488), (799, 491), (795, 495), (790, 500), (786, 504), (783, 507), (779, 511), (776, 514), (772, 518), (769, 521), (765, 525), (760, 530), (756, 534), (753, 537), (749, 541), (746, 544), (742, 548), (739, 551), (735, 555), (730, 560), (726, 564), (723, 567), (719, 571), (716, 574), (712, 578), (709, 581), (705, 585), (700, 590), (700, 595), (700, 600), (700, 605), (700, 610), (700, 615), (700, 620), (704, 624), (707, 627), (711, 631), (714, 634), (718, 638), (721, 641), (725, 645), (730, 650), (735, 650), (740, 650), (745, 650), (750, 650), (755, 650), (760, 650), (764, 646), (770, 640), (775, 640), (780, 640), (785, 640), (790, 640), (795, 640), (800, 640), (805, 640), (810, 640), (815, 640), (820, 640), (825, 640), (830, 640), (835, 640), (840, 640), (845, 640), (850, 640), (855, 640), (860, 640), (865, 640), (870, 640), (875, 640), (880, 640), (885, 640), (890, 640), (895, 640), (900, 640), (905, 640), (910, 640), (915, 640), (920, 640), (925, 640), (930, 640), (935, 640), (940, 640), (945, 640), (950, 640), (955, 640), (960, 640), (965, 640), (970, 640), (975, 640), (980, 640), (985, 640), (990, 640), (995, 640), (1000, 640), (1005, 640), (1010, 640), (1015, 640), (1020, 640), (1025, 640), (1030, 640), (1035, 640), (1040, 640), (1045, 640), (1050, 640), (1055, 640), (1060, 640), (1065, 640), (1070, 640), (1075, 640), (1080, 640), (1085, 640), (1090, 640), (1095, 640), (1100, 640), (1104, 636), (1107, 633), (1111, 629), (1114, 626), (1118, 622), (1121, 619), (1125, 615), (1130, 610), (1134, 606), (1137, 603), (1141, 599), (1144, 596), (1148, 592), (1151, 589), (1155, 585), (1160, 580), (1164, 576), (1167, 573), (1171, 569), (1174, 566), (1178, 562), (1181, 559), (1185, 555), (1190, 550), (1190, 545), (1190, 540), (1190, 535), (1190, 530), (1190, 525), (1190, 520), (1194, 516), (1197, 513), (1201, 509), (1204, 506), (1208, 502), (1211, 499), (1215, 495), (1220, 490)]"
